ngay,ngay_thu,dacbiet,giainhat,giainhi_0,giainhi_1,giaiba_0,giaiba_1,giaiba_2,giaiba_3,giaiba_4,giaiba_5,giaitu_0,giaitu_1,giaitu_2,giaitu_3,giainam_0,giainam_1,giainam_2,giainam_3,giainam_4,giainam_5,giaisau_0,giaisau_1,giaisau_2,giaibay_0,giaibay_1,giaibay_2,giaibay_3
20100327,6,54438,46773,16986,35136,63523,07603,27552,82771,48827,6726,6726,1659,1295,6527,6932,0320,3675,8634,9821,1150,210,738,934,52,05,71,59
20100328,0,16170,94961,76222,99868,34208,03500,35231,39659,95003,6268,6268,5411,8980,8120,8248,7461,9601,9221,7359,0676,258,897,383,02,43,53,47
20100329,1,90097,21885,23420,80251,85188,60813,27756,69718,38314,2077,2077,5145,7527,2176,9487,1439,2814,2924,9436,7012,150,976,380,62,00,94,86
20100330,2,06735,91310,17208,21892,18245,04099,61433,95746,55166,1371,1371,1044,8509,7512,5309,9834,5221,4234,3441,9247,157,362,818,37,00,02,44
20100331,3,79815,95378,35236,10518,63610,69930,82726,44331,62287,7542,7542,0078,1622,8066,2849,3994,9632,6764,6094,4420,699,061,348,40,72,93,43
20100401,4,50055,02571,06043,38264,92287,28359,78382,42116,10760,8025,8025,8831,7575,0656,1137,1279,1871,3985,2398,7435,721,300,562,85,48,09,49
20100402,5,96948,91001,73478,01232,61917,68216,20730,47905,14709,0047,0047,4233,4475,5787,1167,6125,4875,1577,1126,7122,614,194,798,22,68,52,86
20100403,6,99456,43203,01252,89182,55445,95367,50436,35523,90713,7032,7032,2540,7704,2256,1746,5932,2181,3028,5442,1083,455,654,902,54,98,61,44
20100404,0,43059,54444,61550,23515,04250,17651,70733,07980,94226,9829,9829,9494,0187,9471,7893,7690,8010,2145,0943,2550,638,102,803,12,07,66,06
20100405,1,69438,87487,34463,78005,23062,21288,33534,70355,44473,9956,9956,8343,2731,0251,8531,0947,0313,4749,7104,9309,466,286,965,99,65,20,84
20100406,2,25923,07169,04767,51704,69993,23676,30133,20733,93428,5831,5831,5045,2109,7450,5846,5751,0831,4422,0778,4414,144,084,849,31,84,22,96
20100407,3,93957,62367,12550,50244,66112,88486,10605,34234,53254,7472,7472,2613,6150,5779,6215,7038,8589,9965,2891,5256,990,613,046,31,11,72,88
20100408,4,81192,85664,54434,68361,44238,32180,90503,51730,68274,5266,5266,9047,3927,3486,2037,9840,0345,3796,8521,1328,499,115,611,79,64,46,63
20100409,5,45855,74177,31922,95046,01789,29700,73649,06601,88717,5405,5405,5781,7385,2868,8628,2512,3808,5143,1958,3992,545,426,570,56,48,66,62
20100410,6,81754,09530,87146,31756,13444,28862,08899,14263,61007,0291,0291,0064,2306,8685,0978,9548,0958,4586,5144,2860,193,549,204,20,03,92,93
20100411,0,78143,81032,00557,71274,06644,54020,83530,31105,15936,8344,8344,0341,7092,4405,8337,4299,4306,2461,9644,5999,411,079,867,56,92,54,29
20100412,1,88407,44284,61807,67665,45533,39295,64241,38955,56960,6381,6381,4817,6100,9683,0844,5242,6728,3708,3087,7884,036,584,859,73,90,80,03
20100413,2,09811,35669,83282,49342,35633,40012,80358,90321,22355,5238,5238,1417,0327,0542,9445,2763,4838,0103,7252,9742,019,761,289,76,04,48,38
20100414,3,87595,06832,10277,09408,81255,84781,43512,38209,45812,7128,7128,9648,3073,0156,6080,5197,3923,0584,2877,1047,644,965,601,91,33,41,92
20100415,4,60656,12925,72998,58016,03275,21574,60416,31106,38309,8610,8610,4205,4120,6912,2300,7502,1059,9756,9850,9222,689,612,601,27,42,16,00
20100416,5,68609,25661,86601,09709,52425,18776,31158,37374,62147,6865,6865,1145,8182,8825,6971,0060,9275,8786,0661,9463,870,807,171,94,14,47,35
20100417,6,81175,78113,29412,59670,34271,74382,76264,13028,35611,6993,6993,6251,5737,7530,8924,9298,1827,6243,3149,6195,854,645,461,15,31,57,23
20100418,0,05253,63896,71164,39902,05448,26114,91484,33924,30209,9390,9390,1795,4801,5155,3379,3099,8554,7861,1333,8749,256,431,193,69,66,82,04
20100419,1,49435,37998,64385,97726,44013,92535,56951,50362,01231,2650,2650,8893,6053,9491,6359,1534,9335,5444,4797,2963,302,944,177,25,83,72,29
20100420,2,82120,99097,43264,47245,56390,15996,14991,82968,69114,2672,2672,2026,6193,9787,7236,1877,5408,8850,5400,2986,273,959,847,02,25,26,40
20100421,3,31530,68759,64839,71697,14685,63344,46257,19820,27046,0211,0211,2288,5770,8579,1497,0427,4148,9331,2654,7393,451,900,789,69,96,11,17
20100422,4,49117,86053,73143,91326,57769,29712,36619,66489,37613,2462,2462,4622,6570,3827,3692,2822,3910,8859,5758,7491,634,111,973,84,57,04,27
20100423,5,27716,65832,30419,46523,59715,03881,99365,88838,19947,3959,3959,0382,9859,3829,2701,4343,8127,5678,3436,5280,068,999,532,28,85,01,32
20100424,6,94758,64383,18785,99062,54468,65946,11228,47077,85016,1910,1910,3597,5769,1122,4659,5394,4883,7497,5311,4060,666,858,476,36,14,16,87
20100425,0,46414,85854,45460,68719,94806,81214,28603,12169,23508,8481,8481,8624,3934,7877,6933,2056,4786,5393,9451,5400,819,894,214,10,66,05,12
20100426,1,65170,79149,64351,09755,95334,99479,65035,53799,48515,9699,9699,4136,4065,1150,3306,5636,7577,7251,0242,7851,746,062,575,27,64,58,01
20100427,2,50884,06923,56963,33069,84692,70346,58945,53218,57650,5933,5933,8218,6100,4579,3812,5415,5156,1774,4562,3103,214,896,045,97,48,02,26
20100428,3,73376,38566,96059,53060,18570,07728,48491,89122,01939,5585,5585,8946,8420,8613,7333,7026,9650,9319,3294,6309,358,854,023,86,06,59,02
20100429,4,55509,52739,06409,45385,10563,55484,26234,25507,99795,3949,3949,0048,0597,6951,6519,9537,7909,2904,6857,2588,840,280,270,06,39,83,63
20100430,5,58533,70022,42589,58724,60988,50972,73755,91461,75523,0719,0719,2412,4600,2713,1806,9548,0664,7890,0322,6397,509,867,220,29,62,77,60
20100501,6,06233,61295,93649,92126,11429,52264,27090,98953,87130,1826,1826,6672,0785,5047,4761,6036,3251,9077,4348,5587,903,773,804,53,59,25,44
20100502,0,54420,20748,21666,72169,85906,98270,35617,07610,52246,4503,4503,9686,1388,2695,4867,6271,4202,1230,2523,5700,683,077,396,74,43,70,24
20100503,1,55870,23362,21457,32197,64228,50111,00915,40954,26000,4537,4537,4268,8570,4811,1634,1986,5367,9136,3552,5745,733,423,249,30,66,48,10
20100504,2,27931,84714,53115,66548,18992,88138,95770,98792,64487,9813,9813,6115,7186,7942,5537,7555,1501,5570,9636,3200,407,805,161,35,87,72,17
20100505,3,49835,27302,43762,62525,91509,37328,68750,30765,14315,6696,6696,9538,7340,4543,6534,4323,3395,8499,6522,5009,424,174,015,16,68,13,37
20100506,4,87824,53866,59856,79205,41312,72467,03219,78541,20086,7466,7466,4268,8039,0877,7450,1773,7059,6141,4654,1737,462,904,456,87,10,59,33
20100507,5,29573,88207,39278,87282,41977,88026,89268,03697,69700,9893,9893,6673,9658,1853,8720,2879,7640,3598,9318,8252,795,766,424,73,90,65,25
20100508,6,44892,57039,55638,21583,49449,54982,01856,21331,35901,5060,5060,3493,7986,7342,1919,2285,6073,2279,4260,7922,940,648,610,62,93,82,50
20100509,0,39067,17455,34273,20221,56269,21822,92529,66083,42188,2305,2305,4142,4251,0271,6643,4353,8339,0863,2117,3574,626,006,040,54,96,56,18
20100510,1,25634,49280,66172,89589,84298,41594,01520,49200,47626,1530,1530,8147,1630,0615,6150,3109,1830,1825,5905,8064,829,064,243,96,74,98,21
20100511,2,06238,48732,86055,37763,28271,10655,03114,69652,43907,8004,8004,9092,0915,6231,5626,9368,6898,8506,7607,1572,515,905,433,33,78,68,81
20100512,3,95739,57785,14987,87829,34072,08472,78599,78429,95445,4533,4533,8480,4516,5304,3181,4095,6391,4903,7066,3414,063,571,159,55,04,35,12
20100513,4,41015,68825,16470,89184,97327,29728,21654,39717,12392,9730,9730,2430,5432,1547,7652,4231,1770,9616,2167,5959,072,257,178,37,38,64,27
20100514,5,43817,17450,94156,26005,10956,46880,27613,17296,25292,7140,7140,9093,0669,3311,0919,1965,8173,1788,7826,7964,161,129,612,98,66,12,47
20100515,6,73913,93383,25180,57789,41457,58369,81361,90884,03033,1515,1515,9398,1287,9533,7171,1594,0536,0480,9392,3428,313,510,785,55,80,25,31
20100516,0,56325,20841,90766,39030,42288,91007,32014,64100,19923,7387,7387,9334,5632,9572,0518,8580,6080,4186,2970,0374,175,763,889,79,41,48,55
20100517,1,07002,88783,69531,78152,76066,82799,51023,61189,00324,5226,5226,0238,7067,9047,2764,8546,4905,1262,4176,0479,212,412,498,88,83,51,34
20100518,2,90598,82737,04649,75859,79667,82292,31521,91844,30722,0796,0796,4632,6587,2822,8363,5248,8262,9199,0428,2147,269,185,797,62,96,75,00
20100519,3,21498,11763,89114,97093,34207,38016,37833,29815,77877,5023,5023,4848,8611,4677,7144,7477,4471,0680,5926,3656,345,529,560,96,14,80,23
20100520,4,71147,34087,96189,29666,25697,84891,22660,22655,45128,8360,8360,9228,1185,6850,0380,4681,7950,1865,1279,3147,879,313,161,19,88,00,25
20100521,5,92095,52596,60502,40195,34181,32895,45625,05886,06304,0425,0425,5619,2795,9828,5294,3172,4984,3286,0294,9900,371,240,055,26,52,93,19
20100522,6,65496,46014,43912,72016,27432,82677,29677,42362,48397,5386,5386,5259,3322,5230,7497,7472,4868,6388,9330,6138,398,449,245,37,89,29,40
20100523,0,25008,75457,02120,95957,48519,57081,27508,60935,52674,7095,7095,1544,7265,8639,8813,4409,9719,6840,5821,6461,724,675,619,82,41,97,87
20100524,1,44960,13450,88728,32581,40656,59873,60072,98250,96783,8451,8451,7847,7441,6672,6857,9126,8107,1524,3238,2426,948,679,373,49,13,16,14
20100525,2,10875,16079,74275,89603,87637,36410,17777,52694,30145,0026,0026,3527,7903,4245,4953,7463,6466,0161,1846,4283,834,932,792,19,36,82,11
20100526,3,38344,38644,32878,24381,85028,69176,04821,26306,04829,8720,8720,5415,5325,7228,3296,2117,7445,8837,3807,9343,507,033,130,38,99,82,35
20100527,4,44930,87276,94121,86097,15084,74536,30916,89903,79363,8302,8302,9132,7089,0125,7024,2594,5399,0575,5502,5074,907,829,387,60,43,16,36
20100528,5,14388,84559,73779,02135,86808,67542,42530,74679,87924,0715,0715,2952,6976,2338,0725,3023,9836,6017,2987,9206,830,791,719,06,54,28,10
20100529,6,45333,09317,44421,64225,86604,36678,56977,91006,35405,3436,3436,9834,3374,3916,3237,2208,4706,2964,6968,1454,194,599,252,81,27,10,74
20100530,0,90063,23384,44911,99348,87191,51265,14310,92294,53928,9116,9116,7432,8108,2752,6992,6216,1572,1456,7676,0813,633,956,111,92,72,95,65
20100531,1,80643,09059,49453,34889,98895,05202,77862,47538,14201,8238,8238,4959,8977,1228,2265,1020,9908,8465,6675,5299,082,454,376,60,37,98,11
20100601,2,81063,82613,02754,67288,35920,97383,72332,17671,61311,2493,2493,5845,2873,8398,3216,1083,7711,6278,8249,5926,841,769,538,86,90,64,24
20100602,3,04254,33840,68566,34270,80672,70499,90848,02294,83582,3521,3521,1665,1883,0126,9073,7497,8702,0664,3999,3222,949,908,370,94,83,91,15
20100603,4,60338,30086,51293,46414,74517,30024,64274,57714,05337,7514,7514,5434,9928,9440,8152,4909,8408,0330,4524,5086,515,687,508,07,06,76,54
20100604,5,63537,82300,92127,74682,14011,63979,52572,44414,15888,4953,4953,3541,4400,2168,8012,2194,0288,2633,4214,6279,732,309,819,54,46,76,47
20100605,6,74699,63043,92785,24765,49010,52333,18634,62967,56260,4764,4764,4100,8242,5868,3314,1429,3561,0054,5181,1754,873,513,135,08,75,42,74
20100606,0,69934,35314,34514,25175,58450,54211,79211,09678,58223,7009,7009,1261,3471,7144,2221,0129,4148,3727,3836,7519,915,477,136,24,95,48,80
20100607,1,41555,15389,10228,92553,22288,05336,43259,46123,57193,7174,7174,5877,8935,0105,4054,3766,8109,2924,5358,6859,655,966,027,65,60,99,73
20100608,2,69800,55442,92438,67325,83568,57729,94203,31720,27780,4117,4117,3215,5827,0915,4594,2035,8712,3913,1120,4654,377,999,501,38,50,05,18
20100609,3,80624,58291,34279,57569,19549,36353,75928,49744,11150,2341,2341,6952,6602,2211,8042,5808,8653,9753,5273,9908,925,882,201,38,54,03,82
20100610,4,61804,23152,26872,21179,98527,68379,57459,79854,77493,0715,0715,4888,5435,3378,7537,3303,1232,1682,9612,1501,967,573,726,73,45,79,97
20100611,5,60593,13651,92409,00635,79020,18002,42987,18765,04155,9455,9455,5282,7932,7779,7470,8229,7322,0314,0858,9899,598,303,612,08,74,44,05
20100612,6,87219,22078,04248,92228,02160,65955,49584,93502,59388,0386,0386,1963,6812,7924,8746,0868,4536,2562,6789,8815,866,521,595,07,41,76,27
20100613,0,45939,21150,09739,52453,01484,25049,63832,51768,21085,7956,7956,1476,7495,2631,9362,1486,0215,1006,3257,2822,650,292,559,17,14,79,72
20100614,1,38938,67600,53486,41476,96836,09713,11128,86342,23149,1122,1122,8802,0502,7102,4443,1178,2776,9781,4885,9888,049,575,028,89,47,67,92
20100615,2,62401,77412,68861,71647,60947,10941,55310,70625,68810,8429,8429,4271,4289,7769,2316,2053,0637,6905,4299,5075,863,596,337,33,47,75,04
20100616,3,86985,86124,48924,12120,22790,59424,14188,68550,55429,2086,2086,4450,9743,7180,5360,6259,0651,6233,7150,8837,116,000,664,33,53,45,99
20100617,4,23049,97033,66610,69375,49778,98465,20592,56601,62397,1156,1156,0024,1262,1198,4297,5810,0753,3775,5538,5946,489,286,927,67,18,56,23
20100618,5,79622,49060,09657,01084,60248,75521,77771,89792,23159,3437,3437,4885,8988,7183,6712,4912,9968,1950,7596,9399,756,826,485,11,63,72,37
20100619,6,77048,99914,29165,72624,06616,97286,24273,85820,22916,5567,5567,5185,8994,4528,5672,3540,6701,3039,0785,9267,152,396,575,47,93,07,28
20100620,0,20316,94096,72667,01360,74507,88828,09103,96163,97152,6300,6300,2750,7276,2422,0415,3574,4605,6082,5854,4714,512,311,109,83,73,48,51
20100621,1,67499,89059,20322,77365,27873,44136,65506,33712,05088,9416,9416,1964,0140,0308,8859,0215,4044,5136,6902,7422,099,660,349,68,81,95,04
20100622,2,92628,05295,45025,16124,63324,03658,92152,56931,68713,1636,1636,3130,5755,4682,5169,8412,4998,7700,0115,9521,450,409,336,48,22,32,67
20100623,3,54492,34311,68557,73546,19809,20022,95831,83924,71349,2887,2887,4846,4914,1405,5120,6886,1011,6067,7838,4606,432,819,500,69,89,66,60
20100624,4,15091,65288,28401,74873,33098,78540,32326,65295,87092,0219,0219,9940,6373,1543,7689,3899,0686,2569,3401,0521,759,051,096,11,95,79,23
20100625,5,84894,65434,08498,92630,97206,28747,70075,87649,90429,6898,6898,1343,6904,9678,4687,2519,8551,7215,8343,7381,700,230,387,51,89,47,36
20100626,6,06306,01475,19619,85667,89583,33217,65525,01624,08598,7155,7155,6221,5772,5917,1499,8624,7072,2326,0517,3903,324,697,412,42,26,85,67
20100627,0,14627,43173,27864,78887,73286,66157,92550,73152,86912,9423,9423,3884,0701,4036,1983,9195,2273,7736,6534,7967,894,067,331,80,10,42,46
20100628,1,60474,72992,58865,92955,51437,58572,83006,73550,07154,1983,1983,8361,0271,4752,2365,9245,4949,3678,7663,9377,265,382,648,96,91,21,81
20100629,2,45246,18398,10924,75536,88223,81670,99113,48560,27024,3638,3638,3687,0022,4969,4130,2048,0563,5510,3172,3331,058,804,751,45,28,20,76
20100630,3,51503,82012,56952,17914,08249,00777,59930,20749,08725,2430,2430,4167,0126,9551,1529,8566,9226,7805,3354,9120,985,268,426,68,63,59,87
20100701,4,29605,58925,03408,18926,93947,71021,93869,58115,99060,0443,0443,5561,8001,7792,8152,3546,0063,3242,6243,8109,201,611,688,80,28,72,48
20100702,5,12519,16668,42696,74804,64571,35576,05287,13090,21868,3698,3698,5431,8408,7586,4355,4766,5528,4576,8975,0387,543,785,835,12,87,59,56
20100703,6,20823,52718,70788,59887,72927,63976,94028,92754,53518,5393,5393,7186,8782,8725,5673,3210,0012,2955,9844,3845,374,811,081,06,66,41,09
20100704,0,40036,72025,57338,65295,36212,10601,47971,24188,65318,7226,7226,8173,3789,8562,2161,5273,1910,3753,8392,3526,832,867,558,12,63,31,26
20100705,1,03190,22825,86873,70237,14009,57502,97732,69293,10762,3289,3289,9853,8588,1983,9125,2824,7259,6857,9976,1926,536,489,341,83,13,09,59
20100706,2,76284,64901,01187,72602,47402,95197,46906,14027,07939,7801,7801,4815,2399,0726,4286,4465,1058,6736,6130,4315,320,791,043,57,88,76,37
20100707,3,44284,42492,67780,99870,63929,32928,21708,49695,57839,2519,2519,2610,0264,1290,0206,1154,7839,8980,2899,0340,123,054,292,12,03,91,61
20100708,4,12120,13705,89506,81478,90923,44229,99845,05182,00236,3582,3582,9112,0100,1284,1348,9864,5228,9888,1645,1660,897,006,917,86,45,54,53
20100709,5,29988,12514,93227,38825,86401,55230,93791,00345,43024,9797,9797,1246,9638,7659,0331,4264,7004,4297,9980,5393,494,240,982,51,35,14,74
20100710,6,68944,18491,98858,15589,09068,04374,40904,06227,40442,3686,3686,4766,0765,6382,2848,2788,0584,9550,1299,6556,531,217,998,03,17,38,75
20100711,0,19446,30167,61773,51815,39022,07313,28856,22543,44560,0254,0254,6169,9152,1762,4177,3366,5428,9648,0181,9608,615,798,585,50,28,57,23
20100712,1,14975,54683,41995,41587,26028,91601,74009,55209,53894,3821,3821,1802,9514,6122,8255,4889,2848,1094,9708,8838,928,571,628,04,89,59,95
20100713,2,00127,42687,63950,78932,65006,79384,31447,77864,49806,5120,5120,1736,9758,8568,9716,0649,5697,3170,9921,0705,112,526,612,85,00,65,68
20100714,3,63218,26416,98734,57671,86695,57437,57186,05558,93885,6224,6224,9270,2676,5122,7863,5794,8437,2962,8939,8159,809,115,215,34,79,42,83
20100715,4,70673,48687,92783,63335,03265,51194,51675,12004,00769,8815,8815,2385,7341,6925,8135,4373,5407,0029,4724,0573,176,271,828,51,13,93,59
20100716,5,92395,10960,60617,61524,84015,77683,09992,24754,56640,1894,1894,6687,8034,1251,4693,6018,2622,9398,6837,4263,766,430,485,65,08,74,59
20100717,6,47615,23428,35257,75061,79326,73105,79209,18308,92728,3181,3181,5979,6537,5099,7923,8836,2180,9041,7383,0199,171,568,851,39,56,49,85
20100718,0,02640,17881,64251,15384,62514,58248,32918,69214,32182,2149,2149,8722,9154,0415,5587,7976,5299,4720,3090,2065,182,390,915,13,94,80,76
20100719,1,02020,38535,20109,40486,34290,13145,65187,25901,48969,1792,1792,3202,7482,3216,3378,1023,7657,1148,4125,3433,178,310,303,90,12,30,10
20100720,2,16971,83172,58256,85429,61591,95455,53775,08446,89315,9931,9931,5964,1318,5288,9440,1724,0770,3868,1510,8993,715,150,321,56,12,07,83
20100721,3,65615,79718,59781,88357,45898,71512,03556,23865,25850,7452,7452,1119,1261,6135,6788,6367,6138,9722,3716,1918,902,827,882,63,77,53,97
20100722,4,02000,59226,49118,88815,10727,20502,39515,36297,73667,9182,9182,9061,5643,3231,7007,1619,0616,6213,4426,9008,476,237,201,63,46,43,48
20100723,5,12996,32120,98915,97233,02254,87815,71185,73209,27715,3715,3715,5753,2317,1169,6061,0359,2260,2421,3340,2991,675,500,284,04,86,57,61
20100724,6,16141,22581,11740,07156,34164,75557,75164,04690,62607,2098,2098,7185,7486,6757,9551,4432,7361,3962,2696,1005,791,527,776,17,00,75,65
20100725,0,00484,39853,02833,35550,08692,73785,28462,16808,62837,8823,8823,0778,3899,8865,5210,4293,6517,3745,6250,0829,989,810,302,96,34,87,25
20100726,1,99883,70372,51502,94600,61752,65793,76906,96890,30031,0119,0119,7398,5746,1593,6273,5779,1403,6422,2049,2878,593,816,355,32,07,74,44
20100727,2,77759,19048,59333,51909,41661,75934,61219,47050,35236,0080,0080,7219,3902,3768,1090,3766,2352,8278,9138,4746,242,657,926,24,94,19,46
20100728,3,34963,78478,40477,71313,48939,41075,75884,14690,47898,9595,9595,5701,7748,2212,7630,2614,1884,1655,3219,8577,707,900,958,11,36,25,09
20100729,4,86960,90511,02920,21886,16965,69377,25911,80025,64453,9834,9834,9223,1964,2361,0586,7138,8229,7402,7814,0451,994,125,277,52,02,36,12
20100730,5,70732,19183,47926,97219,05167,15199,54749,98593,16697,8763,8763,2211,7399,4317,6175,7223,4795,4043,5336,2557,840,158,921,83,12,56,99
20100731,6,21261,92059,58552,53090,56303,26387,43024,65382,99442,7858,7858,8535,6630,3072,2733,4813,7895,2146,2915,8075,943,284,661,34,76,52,63
20100801,0,05924,03620,33679,60759,58596,97500,62325,77968,57815,8786,8786,1345,0721,7688,5220,2331,2841,5772,2757,4719,560,769,550,14,54,85,41
20100802,1,43812,87610,95875,92451,77991,38062,90730,47019,43125,7893,7893,3181,3029,2388,0542,3345,7367,4133,1603,8997,200,376,332,88,16,06,15
20100803,2,01080,75104,21115,31380,38079,70940,65508,23746,33437,8373,8373,6247,7555,3497,4694,8908,8239,3161,9529,1274,131,188,053,17,86,13,60
20100804,3,64110,56619,06736,96242,37677,74970,11954,66316,42309,4821,4821,2762,9438,5527,7851,2037,9624,6015,5342,4415,531,983,741,65,29,41,85
20100805,4,63583,03111,24814,58420,74583,22833,81946,29657,42065,1727,1727,4464,0711,0644,6844,7571,2856,8329,0669,1834,466,797,479,88,92,96,65
20100806,5,48817,14997,39437,88831,99322,95480,45042,72741,41235,7240,7240,2481,2851,9587,3690,2147,3808,8178,0972,2221,359,091,979,02,89,04,95
20100807,6,31507,90535,29694,13523,92229,69965,82386,75202,06128,4921,4921,1297,6142,0559,5782,7885,4190,7008,5742,1977,984,210,734,62,78,20,88
20100808,0,10532,05219,60495,96282,67046,36204,88316,33131,52724,6294,6294,2648,0228,2996,1972,3715,6590,1377,0202,8799,835,483,114,22,20,57,26
20100809,1,08451,39207,70947,12903,02917,19359,16193,32466,79433,7575,7575,0632,6918,4421,3681,6252,3084,4283,0132,5288,351,222,705,18,68,55,35
20100810,2,23391,16208,47487,82399,07942,38585,85495,54407,48153,8535,8535,7522,6783,3983,4480,8350,2403,5095,8436,3800,909,747,085,84,07,77,30
20100811,3,56527,75868,28064,86377,43294,64167,91966,37795,92147,3578,3578,1040,0948,1641,9005,9177,6191,2483,4850,2309,066,427,186,55,34,07,86
20100812,4,19639,37249,36528,00477,54811,95047,84099,66762,85752,9886,9886,4047,5265,5763,4020,3383,6578,4687,3837,0255,475,866,708,22,70,24,15
