gt_0,gt_1,gt_2,gt_3,gt_4,gt_5,gt_6,gt_7,gt_8,gt_9,gt_10,gt_11,gt_12,gt_13,gt_14,gt_15,gt_16,gt_17,gt_18,gt_19,gt_20,gt_21,gt_22,gt_23,gt_24,gt_25,gt_26,gt_27,gt_28,gt_29,gt_30,gt_31,gt_32,gt_33,gt_34,gt_35,gt_36,gt_37,gt_38,gt_39,gt_40,gt_41,gt_42,gt_43,gt_44,gt_45,gt_46,gt_47,gt_48,gt_49,gt_50,gt_51,gt_52,gt_53,kq_0,kq_1,kq_2,kq_3,kq_4,kq_5,kq_6,kq_7,kq_8,kq_9,kq_10,kq_11,kq_12,kq_13,kq_14,kq_15,kq_16,kq_17,kq_18,kq_19,kq_20,kq_21,kq_22,kq_23,kq_24,kq_25,kq_26
74052,05194,82102,88692,93469,17653,70758,30201,94418,6931,6931,3955,2166,0,7257,2265,8463,9914,0,0,699,179,153,95,14,16,90,39159,37676,88331,43046,10415,17115,56724,57939,51287,3917,3917,2831,5261,0,4765,5113,5850,1425,0,0,191,385,154,34,57,33,01,32241,18623,72986,98249,76222,16547,56688,78515,87483,7146,7146,9029,5351,0,2245,5902,6106,5099,0,0,930,107,468,51,18,96,26
39159,37676,88331,43046,10415,17115,56724,57939,51287,3917,3917,2831,5261,0,4765,5113,5850,1425,0,0,191,385,154,34,57,33,01,68334,07719,31293,45688,23320,96609,10698,26264,80642,6786,6786,2602,5920,0,8960,4127,9758,9235,0,0,145,958,443,17,61,63,20,91742,64291,53806,03414,47112,71092,01170,35969,87761,4218,4218,5398,1837,0,1439,8383,0555,4850,0,0,696,007,889,87,35,62,00
68334,07719,31293,45688,23320,96609,10698,26264,80642,6786,6786,2602,5920,0,8960,4127,9758,9235,0,0,145,958,443,17,61,63,20,32241,18623,72986,98249,76222,16547,56688,78515,87483,7146,7146,9029,5351,0,2245,5902,6106,5099,0,0,930,107,468,51,18,96,26,41809,06634,26637,66061,41253,26381,56866,72544,97575,9893,9893,9155,7587,0,5300,7971,2887,8980,0,0,705,229,846,78,31,85,02
32241,18623,72986,98249,76222,16547,56688,78515,87483,7146,7146,9029,5351,0,2245,5902,6106,5099,0,0,930,107,468,51,18,96,26,91742,64291,53806,03414,47112,71092,01170,35969,87761,4218,4218,5398,1837,0,1439,8383,0555,4850,0,0,696,007,889,87,35,62,00,40400,49080,37242,40110,03781,91363,62845,43538,41426,0108,0108,9848,8902,0,3264,6748,4868,8662,0,0,284,526,038,46,14,40,58
91742,64291,53806,03414,47112,71092,01170,35969,87761,4218,4218,5398,1837,0,1439,8383,0555,4850,0,0,696,007,889,87,35,62,00,41809,06634,26637,66061,41253,26381,56866,72544,97575,9893,9893,9155,7587,0,5300,7971,2887,8980,0,0,705,229,846,78,31,85,02,98256,84622,44024,20514,49838,25145,65447,47855,96318,8782,8782,2941,3168,0,8349,4587,5871,0426,0,0,738,146,968,78,87,97,22
41809,06634,26637,66061,41253,26381,56866,72544,97575,9893,9893,9155,7587,0,5300,7971,2887,8980,0,0,705,229,846,78,31,85,02,40400,49080,37242,40110,03781,91363,62845,43538,41426,0108,0108,9848,8902,0,3264,6748,4868,8662,0,0,284,526,038,46,14,40,58,63414,76044,42925,89790,29972,94126,11417,18869,37117,6028,6028,8509,1427,0,7599,8993,5687,8321,0,0,228,220,417,56,70,60,10
40400,49080,37242,40110,03781,91363,62845,43538,41426,0108,0108,9848,8902,0,3264,6748,4868,8662,0,0,284,526,038,46,14,40,58,98256,84622,44024,20514,49838,25145,65447,47855,96318,8782,8782,2941,3168,0,8349,4587,5871,0426,0,0,738,146,968,78,87,97,22,92524,85006,59478,22009,68417,19500,71909,65408,20425,2320,2320,6414,3856,0,2777,0029,3891,7055,0,0,998,800,527,62,33,43,69
98256,84622,44024,20514,49838,25145,65447,47855,96318,8782,8782,2941,3168,0,8349,4587,5871,0426,0,0,738,146,968,78,87,97,22,63414,76044,42925,89790,29972,94126,11417,18869,37117,6028,6028,8509,1427,0,7599,8993,5687,8321,0,0,228,220,417,56,70,60,10,61884,17529,51577,26262,64830,70831,46732,40461,71642,3845,3845,2585,4157,0,1763,4057,2480,6132,0,0,135,257,503,60,54,77,52
63414,76044,42925,89790,29972,94126,11417,18869,37117,6028,6028,8509,1427,0,7599,8993,5687,8321,0,0,228,220,417,56,70,60,10,92524,85006,59478,22009,68417,19500,71909,65408,20425,2320,2320,6414,3856,0,2777,0029,3891,7055,0,0,998,800,527,62,33,43,69,02200,08449,57773,98592,99920,70676,96737,15856,50850,0937,0937,0821,7179,0,8875,4366,2967,8848,0,0,137,016,239,19,02,55,18
92524,85006,59478,22009,68417,19500,71909,65408,20425,2320,2320,6414,3856,0,2777,0029,3891,7055,0,0,998,800,527,62,33,43,69,61884,17529,51577,26262,64830,70831,46732,40461,71642,3845,3845,2585,4157,0,1763,4057,2480,6132,0,0,135,257,503,60,54,77,52,95965,87586,23098,61823,50457,64379,38208,72279,82293,8252,8252,1619,6326,0,4537,7709,2250,7931,0,0,728,059,594,50,21,95,70
61884,17529,51577,26262,64830,70831,46732,40461,71642,3845,3845,2585,4157,0,1763,4057,2480,6132,0,0,135,257,503,60,54,77,52,02200,08449,57773,98592,99920,70676,96737,15856,50850,0937,0937,0821,7179,0,8875,4366,2967,8848,0,0,137,016,239,19,02,55,18,39699,00177,38836,24035,64408,54619,20076,08497,21510,4371,4371,7369,8987,0,1827,2517,3801,3146,0,0,220,938,015,04,61,12,46
02200,08449,57773,98592,99920,70676,96737,15856,50850,0937,0937,0821,7179,0,8875,4366,2967,8848,0,0,137,016,239,19,02,55,18,95965,87586,23098,61823,50457,64379,38208,72279,82293,8252,8252,1619,6326,0,4537,7709,2250,7931,0,0,728,059,594,50,21,95,70,42649,32439,25475,86633,65178,80409,24238,20360,24838,5222,5222,6769,7027,0,5037,1830,4036,0020,0,0,726,037,690,89,86,02,97
95965,87586,23098,61823,50457,64379,38208,72279,82293,8252,8252,1619,6326,0,4537,7709,2250,7931,0,0,728,059,594,50,21,95,70,39699,00177,38836,24035,64408,54619,20076,08497,21510,4371,4371,7369,8987,0,1827,2517,3801,3146,0,0,220,938,015,04,61,12,46,53144,43718,64170,88890,21481,95526,52142,37595,64355,7958,7958,7896,7720,0,0597,0466,3959,1294,0,0,224,904,584,17,66,99,68
39699,00177,38836,24035,64408,54619,20076,08497,21510,4371,4371,7369,8987,0,1827,2517,3801,3146,0,0,220,938,015,04,61,12,46,42649,32439,25475,86633,65178,80409,24238,20360,24838,5222,5222,6769,7027,0,5037,1830,4036,0020,0,0,726,037,690,89,86,02,97,26450,87198,91381,71549,09224,96582,06835,82872,71080,8659,8659,3807,0157,0,0477,1103,6775,5055,0,0,162,196,985,59,95,05,85
42649,32439,25475,86633,65178,80409,24238,20360,24838,5222,5222,6769,7027,0,5037,1830,4036,0020,0,0,726,037,690,89,86,02,97,53144,43718,64170,88890,21481,95526,52142,37595,64355,7958,7958,7896,7720,0,0597,0466,3959,1294,0,0,224,904,584,17,66,99,68,50388,77502,34527,92823,95589,88815,06109,43795,42168,4796,4796,8978,0647,0,4077,9122,8101,2311,0,0,552,438,353,81,30,77,55
53144,43718,64170,88890,21481,95526,52142,37595,64355,7958,7958,7896,7720,0,0597,0466,3959,1294,0,0,224,904,584,17,66,99,68,26450,87198,91381,71549,09224,96582,06835,82872,71080,8659,8659,3807,0157,0,0477,1103,6775,5055,0,0,162,196,985,59,95,05,85,45406,59377,19114,27253,97021,14148,91508,88966,79329,2893,2893,9782,4933,0,7045,8071,3770,1609,0,0,104,206,922,95,87,78,16
26450,87198,91381,71549,09224,96582,06835,82872,71080,8659,8659,3807,0157,0,0477,1103,6775,5055,0,0,162,196,985,59,95,05,85,50388,77502,34527,92823,95589,88815,06109,43795,42168,4796,4796,8978,0647,0,4077,9122,8101,2311,0,0,552,438,353,81,30,77,55,19170,62887,98634,18321,57656,74289,08335,14994,94398,4473,4473,5979,8646,0,6581,5462,0981,0695,0,0,634,309,171,96,88,51,03
50388,77502,34527,92823,95589,88815,06109,43795,42168,4796,4796,8978,0647,0,4077,9122,8101,2311,0,0,552,438,353,81,30,77,55,45406,59377,19114,27253,97021,14148,91508,88966,79329,2893,2893,9782,4933,0,7045,8071,3770,1609,0,0,104,206,922,95,87,78,16,30315,44920,99905,02031,96639,49874,39244,10581,11351,0216,0216,8380,0348,0,8579,2446,0799,3818,0,0,225,760,423,38,44,98,22
45406,59377,19114,27253,97021,14148,91508,88966,79329,2893,2893,9782,4933,0,7045,8071,3770,1609,0,0,104,206,922,95,87,78,16,19170,62887,98634,18321,57656,74289,08335,14994,94398,4473,4473,5979,8646,0,6581,5462,0981,0695,0,0,634,309,171,96,88,51,03,75903,25523,55323,30834,87675,58003,85280,83002,01763,3711,3711,8019,0801,0,1764,8323,7019,3947,0,0,022,971,262,04,91,62,77
19170,62887,98634,18321,57656,74289,08335,14994,94398,4473,4473,5979,8646,0,6581,5462,0981,0695,0,0,634,309,171,96,88,51,03,30315,44920,99905,02031,96639,49874,39244,10581,11351,0216,0216,8380,0348,0,8579,2446,0799,3818,0,0,225,760,423,38,44,98,22,95575,40747,40206,63819,63975,54198,87189,18121,68478,0266,0266,7629,6748,0,4528,8459,9032,8638,0,0,487,663,722,06,23,59,65
30315,44920,99905,02031,96639,49874,39244,10581,11351,0216,0216,8380,0348,0,8579,2446,0799,3818,0,0,225,760,423,38,44,98,22,75903,25523,55323,30834,87675,58003,85280,83002,01763,3711,3711,8019,0801,0,1764,8323,7019,3947,0,0,022,971,262,04,91,62,77,75141,51805,06254,96032,97932,84737,11310,10210,92306,0261,0261,2788,4101,0,3692,7140,8856,3435,0,0,217,784,778,73,60,74,17
75903,25523,55323,30834,87675,58003,85280,83002,01763,3711,3711,8019,0801,0,1764,8323,7019,3947,0,0,022,971,262,04,91,62,77,95575,40747,40206,63819,63975,54198,87189,18121,68478,0266,0266,7629,6748,0,4528,8459,9032,8638,0,0,487,663,722,06,23,59,65,58827,16496,30555,84548,48765,40571,01067,03529,75754,0171,0171,3287,0499,0,7589,4335,8075,2328,0,0,203,324,047,17,84,35,63
95575,40747,40206,63819,63975,54198,87189,18121,68478,0266,0266,7629,6748,0,4528,8459,9032,8638,0,0,487,663,722,06,23,59,65,75141,51805,06254,96032,97932,84737,11310,10210,92306,0261,0261,2788,4101,0,3692,7140,8856,3435,0,0,217,784,778,73,60,74,17,67209,23876,92280,03996,04824,11185,39547,24693,27309,7540,7540,9060,4097,0,7774,0621,5217,7918,0,0,671,026,696,04,40,19,56
75141,51805,06254,96032,97932,84737,11310,10210,92306,0261,0261,2788,4101,0,3692,7140,8856,3435,0,0,217,784,778,73,60,74,17,58827,16496,30555,84548,48765,40571,01067,03529,75754,0171,0171,3287,0499,0,7589,4335,8075,2328,0,0,203,324,047,17,84,35,63,77930,93015,03763,03716,27581,92508,28168,61091,96779,6012,6012,6458,0106,0,4625,0905,2688,1183,0,0,860,324,188,48,04,22,53
58827,16496,30555,84548,48765,40571,01067,03529,75754,0171,0171,3287,0499,0,7589,4335,8075,2328,0,0,203,324,047,17,84,35,63,67209,23876,92280,03996,04824,11185,39547,24693,27309,7540,7540,9060,4097,0,7774,0621,5217,7918,0,0,671,026,696,04,40,19,56,65621,31639,57104,49087,35720,70029,42300,35812,62058,7645,7645,3006,0385,0,9191,5924,9977,3219,0,0,623,803,371,21,70,39,79
67209,23876,92280,03996,04824,11185,39547,24693,27309,7540,7540,9060,4097,0,7774,0621,5217,7918,0,0,671,026,696,04,40,19,56,77930,93015,03763,03716,27581,92508,28168,61091,96779,6012,6012,6458,0106,0,4625,0905,2688,1183,0,0,860,324,188,48,04,22,53,04144,38697,36320,51893,07098,21438,05489,59672,58758,7785,7785,2595,8843,0,9336,7293,3458,4544,0,0,151,353,822,14,36,40,91
77930,93015,03763,03716,27581,92508,28168,61091,96779,6012,6012,6458,0106,0,4625,0905,2688,1183,0,0,860,324,188,48,04,22,53,65621,31639,57104,49087,35720,70029,42300,35812,62058,7645,7645,3006,0385,0,9191,5924,9977,3219,0,0,623,803,371,21,70,39,79,52726,44534,70909,37686,55026,82700,51158,24677,06021,1289,1289,7855,7446,0,1446,8124,5803,6323,0,0,827,529,525,33,36,41,74
65621,31639,57104,49087,35720,70029,42300,35812,62058,7645,7645,3006,0385,0,9191,5924,9977,3219,0,0,623,803,371,21,70,39,79,04144,38697,36320,51893,07098,21438,05489,59672,58758,7785,7785,2595,8843,0,9336,7293,3458,4544,0,0,151,353,822,14,36,40,91,41355,42922,49651,80244,05099,64746,20757,73164,95141,5300,5300,6138,8458,0,7852,6772,5943,9593,0,0,349,102,888,98,07,03,34
04144,38697,36320,51893,07098,21438,05489,59672,58758,7785,7785,2595,8843,0,9336,7293,3458,4544,0,0,151,353,822,14,36,40,91,52726,44534,70909,37686,55026,82700,51158,24677,06021,1289,1289,7855,7446,0,1446,8124,5803,6323,0,0,827,529,525,33,36,41,74,55928,56358,41630,70270,53751,95421,28938,68140,59373,7312,7312,1631,7917,0,3910,9680,9355,9281,0,0,635,310,984,54,57,83,56
52726,44534,70909,37686,55026,82700,51158,24677,06021,1289,1289,7855,7446,0,1446,8124,5803,6323,0,0,827,529,525,33,36,41,74,41355,42922,49651,80244,05099,64746,20757,73164,95141,5300,5300,6138,8458,0,7852,6772,5943,9593,0,0,349,102,888,98,07,03,34,86110,97303,76636,50036,28392,58686,25332,02445,12261,3101,3101,4509,4369,0,8067,3209,8849,9481,0,0,331,928,489,16,63,36,97
41355,42922,49651,80244,05099,64746,20757,73164,95141,5300,5300,6138,8458,0,7852,6772,5943,9593,0,0,349,102,888,98,07,03,34,55928,56358,41630,70270,53751,95421,28938,68140,59373,7312,7312,1631,7917,0,3910,9680,9355,9281,0,0,635,310,984,54,57,83,56,24464,00776,83476,69342,62209,26027,56228,42087,73974,4791,4791,5115,5840,0,7545,8768,0490,7522,0,0,605,986,371,03,76,43,75
55928,56358,41630,70270,53751,95421,28938,68140,59373,7312,7312,1631,7917,0,3910,9680,9355,9281,0,0,635,310,984,54,57,83,56,86110,97303,76636,50036,28392,58686,25332,02445,12261,3101,3101,4509,4369,0,8067,3209,8849,9481,0,0,331,928,489,16,63,36,97,25240,09432,70620,48399,39028,52741,80193,83740,44398,7632,7632,0325,9225,0,6615,1773,2762,4200,0,0,299,241,021,33,87,90,08
86110,97303,76636,50036,28392,58686,25332,02445,12261,3101,3101,4509,4369,0,8067,3209,8849,9481,0,0,331,928,489,16,63,36,97,24464,00776,83476,69342,62209,26027,56228,42087,73974,4791,4791,5115,5840,0,7545,8768,0490,7522,0,0,605,986,371,03,76,43,75,20796,09313,14614,98768,73981,73741,94682,59142,68491,6103,6103,3367,7238,0,4238,0566,8433,7104,0,0,944,362,952,15,60,54,58
24464,00776,83476,69342,62209,26027,56228,42087,73974,4791,4791,5115,5840,0,7545,8768,0490,7522,0,0,605,986,371,03,76,43,75,25240,09432,70620,48399,39028,52741,80193,83740,44398,7632,7632,0325,9225,0,6615,1773,2762,4200,0,0,299,241,021,33,87,90,08,34197,70932,64369,22963,38254,87307,35185,66700,58757,5024,5024,1362,8409,0,3237,4552,4410,2172,0,0,238,506,689,05,20,38,32
25240,09432,70620,48399,39028,52741,80193,83740,44398,7632,7632,0325,9225,0,6615,1773,2762,4200,0,0,299,241,021,33,87,90,08,20796,09313,14614,98768,73981,73741,94682,59142,68491,6103,6103,3367,7238,0,4238,0566,8433,7104,0,0,944,362,952,15,60,54,58,46057,04261,97057,14700,13103,75516,93010,69160,70188,6992,6992,3507,9713,0,0730,8020,5376,6681,0,0,028,757,897,04,47,18,17
20796,09313,14614,98768,73981,73741,94682,59142,68491,6103,6103,3367,7238,0,4238,0566,8433,7104,0,0,944,362,952,15,60,54,58,34197,70932,64369,22963,38254,87307,35185,66700,58757,5024,5024,1362,8409,0,3237,4552,4410,2172,0,0,238,506,689,05,20,38,32,09630,21252,79944,16503,20234,79525,96839,19618,98343,7371,7371,9985,7016,0,4005,2540,4906,7987,0,0,346,932,608,87,27,69,83
34197,70932,64369,22963,38254,87307,35185,66700,58757,5024,5024,1362,8409,0,3237,4552,4410,2172,0,0,238,506,689,05,20,38,32,46057,04261,97057,14700,13103,75516,93010,69160,70188,6992,6992,3507,9713,0,0730,8020,5376,6681,0,0,028,757,897,04,47,18,17,58410,65303,40430,78340,78986,30106,86959,80056,39257,9116,9116,5634,4774,0,9757,3683,5556,7887,0,0,120,698,921,73,47,04,95
46057,04261,97057,14700,13103,75516,93010,69160,70188,6992,6992,3507,9713,0,0730,8020,5376,6681,0,0,028,757,897,04,47,18,17,09630,21252,79944,16503,20234,79525,96839,19618,98343,7371,7371,9985,7016,0,4005,2540,4906,7987,0,0,346,932,608,87,27,69,83,56921,99477,43069,63956,58759,90388,73875,02497,86892,8713,8713,0366,1484,0,5741,6835,1374,7060,0,0,197,659,204,54,94,74,47
09630,21252,79944,16503,20234,79525,96839,19618,98343,7371,7371,9985,7016,0,4005,2540,4906,7987,0,0,346,932,608,87,27,69,83,58410,65303,40430,78340,78986,30106,86959,80056,39257,9116,9116,5634,4774,0,9757,3683,5556,7887,0,0,120,698,921,73,47,04,95,10761,73186,16421,31509,43055,15434,25271,01771,26340,0157,0157,5377,9354,0,6907,8835,0804,5031,0,0,989,846,057,31,85,64,94
58410,65303,40430,78340,78986,30106,86959,80056,39257,9116,9116,5634,4774,0,9757,3683,5556,7887,0,0,120,698,921,73,47,04,95,56921,99477,43069,63956,58759,90388,73875,02497,86892,8713,8713,0366,1484,0,5741,6835,1374,7060,0,0,197,659,204,54,94,74,47,11889,90032,24317,83668,80014,27788,56688,61826,14996,2166,2166,7649,2236,0,3513,5215,5654,3416,0,0,579,035,772,08,33,17,92
56921,99477,43069,63956,58759,90388,73875,02497,86892,8713,8713,0366,1484,0,5741,6835,1374,7060,0,0,197,659,204,54,94,74,47,10761,73186,16421,31509,43055,15434,25271,01771,26340,0157,0157,5377,9354,0,6907,8835,0804,5031,0,0,989,846,057,31,85,64,94,52596,21591,51569,59155,06788,73889,31169,82081,82107,5657,5657,4723,8907,0,4070,4618,7077,9095,0,0,846,682,315,52,32,75,04
10761,73186,16421,31509,43055,15434,25271,01771,26340,0157,0157,5377,9354,0,6907,8835,0804,5031,0,0,989,846,057,31,85,64,94,11889,90032,24317,83668,80014,27788,56688,61826,14996,2166,2166,7649,2236,0,3513,5215,5654,3416,0,0,579,035,772,08,33,17,92,44180,09873,07563,64084,50791,60699,27984,53154,80393,9425,9425,8806,5838,0,8112,6942,4979,9101,0,0,864,992,982,88,68,81,58
11889,90032,24317,83668,80014,27788,56688,61826,14996,2166,2166,7649,2236,0,3513,5215,5654,3416,0,0,579,035,772,08,33,17,92,52596,21591,51569,59155,06788,73889,31169,82081,82107,5657,5657,4723,8907,0,4070,4618,7077,9095,0,0,846,682,315,52,32,75,04,77855,57765,60922,97181,14651,41534,07644,90434,21571,9788,9788,0295,0715,0,8326,7112,6144,9360,0,0,213,877,300,81,57,05,49
52596,21591,51569,59155,06788,73889,31169,82081,82107,5657,5657,4723,8907,0,4070,4618,7077,9095,0,0,846,682,315,52,32,75,04,44180,09873,07563,64084,50791,60699,27984,53154,80393,9425,9425,8806,5838,0,8112,6942,4979,9101,0,0,864,992,982,88,68,81,58,88049,69731,38366,59013,63326,54202,07861,49061,65775,2917,2917,6105,4519,0,3770,2510,6077,7735,0,0,321,920,428,84,99,92,60
44180,09873,07563,64084,50791,60699,27984,53154,80393,9425,9425,8806,5838,0,8112,6942,4979,9101,0,0,864,992,982,88,68,81,58,77855,57765,60922,97181,14651,41534,07644,90434,21571,9788,9788,0295,0715,0,8326,7112,6144,9360,0,0,213,877,300,81,57,05,49,74016,01708,54807,01838,50965,36294,35304,24437,96112,0973,0973,9489,2140,0,8039,6898,8721,4910,0,0,116,614,662,11,81,60,14
77855,57765,60922,97181,14651,41534,07644,90434,21571,9788,9788,0295,0715,0,8326,7112,6144,9360,0,0,213,877,300,81,57,05,49,88049,69731,38366,59013,63326,54202,07861,49061,65775,2917,2917,6105,4519,0,3770,2510,6077,7735,0,0,321,920,428,84,99,92,60,33845,93415,61517,07983,67376,70519,47662,39947,28636,1462,1462,9506,4134,0,9374,5661,0008,1931,0,0,319,580,399,63,29,52,82
88049,69731,38366,59013,63326,54202,07861,49061,65775,2917,2917,6105,4519,0,3770,2510,6077,7735,0,0,321,920,428,84,99,92,60,74016,01708,54807,01838,50965,36294,35304,24437,96112,0973,0973,9489,2140,0,8039,6898,8721,4910,0,0,116,614,662,11,81,60,14,23521,90510,81950,76885,76703,53214,50903,44960,01753,7113,7113,3377,3723,0,5185,9294,8804,2234,0,0,390,321,757,48,84,29,94
74016,01708,54807,01838,50965,36294,35304,24437,96112,0973,0973,9489,2140,0,8039,6898,8721,4910,0,0,116,614,662,11,81,60,14,33845,93415,61517,07983,67376,70519,47662,39947,28636,1462,1462,9506,4134,0,9374,5661,0008,1931,0,0,319,580,399,63,29,52,82,80139,22279,36051,79224,72616,34010,36947,18729,48497,9914,9914,2779,6046,0,4127,7052,0770,3073,0,0,800,737,977,60,85,75,69
33845,93415,61517,07983,67376,70519,47662,39947,28636,1462,1462,9506,4134,0,9374,5661,0008,1931,0,0,319,580,399,63,29,52,82,23521,90510,81950,76885,76703,53214,50903,44960,01753,7113,7113,3377,3723,0,5185,9294,8804,2234,0,0,390,321,757,48,84,29,94,70220,39251,00154,98476,68335,95547,56810,11141,61899,3356,3356,6174,4769,0,3913,0280,3471,2143,0,0,981,340,977,70,35,00,43
23521,90510,81950,76885,76703,53214,50903,44960,01753,7113,7113,3377,3723,0,5185,9294,8804,2234,0,0,390,321,757,48,84,29,94,80139,22279,36051,79224,72616,34010,36947,18729,48497,9914,9914,2779,6046,0,4127,7052,0770,3073,0,0,800,737,977,60,85,75,69,35837,35643,65514,05010,24690,83715,62334,32033,89861,7064,7064,2321,3987,0,6263,9145,8423,5724,0,0,729,309,359,78,63,80,37
80139,22279,36051,79224,72616,34010,36947,18729,48497,9914,9914,2779,6046,0,4127,7052,0770,3073,0,0,800,737,977,60,85,75,69,70220,39251,00154,98476,68335,95547,56810,11141,61899,3356,3356,6174,4769,0,3913,0280,3471,2143,0,0,981,340,977,70,35,00,43,04984,06238,01249,09893,99937,90164,66866,97437,17169,3707,3707,1001,1394,0,2348,2705,3753,6592,0,0,945,097,675,89,73,67,57
70220,39251,00154,98476,68335,95547,56810,11141,61899,3356,3356,6174,4769,0,3913,0280,3471,2143,0,0,981,340,977,70,35,00,43,35837,35643,65514,05010,24690,83715,62334,32033,89861,7064,7064,2321,3987,0,6263,9145,8423,5724,0,0,729,309,359,78,63,80,37,36533,71480,23090,21414,75243,69703,57292,32595,08759,9824,9824,5409,3691,0,1280,1803,5179,9539,0,0,224,996,821,71,56,66,67
35837,35643,65514,05010,24690,83715,62334,32033,89861,7064,7064,2321,3987,0,6263,9145,8423,5724,0,0,729,309,359,78,63,80,37,04984,06238,01249,09893,99937,90164,66866,97437,17169,3707,3707,1001,1394,0,2348,2705,3753,6592,0,0,945,097,675,89,73,67,57,26548,65897,24949,91834,10650,87058,28941,92489,70878,6158,6158,0626,6613,0,6731,2445,9576,3792,0,0,771,516,434,12,26,67,84
04984,06238,01249,09893,99937,90164,66866,97437,17169,3707,3707,1001,1394,0,2348,2705,3753,6592,0,0,945,097,675,89,73,67,57,36533,71480,23090,21414,75243,69703,57292,32595,08759,9824,9824,5409,3691,0,1280,1803,5179,9539,0,0,224,996,821,71,56,66,67,60333,56620,55020,93368,77254,83478,59783,77025,81700,1929,1929,3998,3106,0,1815,6028,7700,5048,0,0,837,119,530,85,75,49,71
36533,71480,23090,21414,75243,69703,57292,32595,08759,9824,9824,5409,3691,0,1280,1803,5179,9539,0,0,224,996,821,71,56,66,67,26548,65897,24949,91834,10650,87058,28941,92489,70878,6158,6158,0626,6613,0,6731,2445,9576,3792,0,0,771,516,434,12,26,67,84,17887,81998,44827,33000,18926,80423,34474,09901,57547,5824,5824,1989,9606,0,7736,9042,5060,7683,0,0,354,942,291,48,36,19,50
26548,65897,24949,91834,10650,87058,28941,92489,70878,6158,6158,0626,6613,0,6731,2445,9576,3792,0,0,771,516,434,12,26,67,84,60333,56620,55020,93368,77254,83478,59783,77025,81700,1929,1929,3998,3106,0,1815,6028,7700,5048,0,0,837,119,530,85,75,49,71,80920,77115,04759,94440,05473,32660,63710,17204,49184,6128,6128,0131,7894,0,1757,6770,1138,4252,0,0,029,649,242,31,18,46,57
60333,56620,55020,93368,77254,83478,59783,77025,81700,1929,1929,3998,3106,0,1815,6028,7700,5048,0,0,837,119,530,85,75,49,71,17887,81998,44827,33000,18926,80423,34474,09901,57547,5824,5824,1989,9606,0,7736,9042,5060,7683,0,0,354,942,291,48,36,19,50,47133,81918,56728,25576,41954,77532,94903,23485,73273,5774,5774,4295,4307,0,2513,7377,8623,6585,0,0,663,480,962,84,90,69,07
17887,81998,44827,33000,18926,80423,34474,09901,57547,5824,5824,1989,9606,0,7736,9042,5060,7683,0,0,354,942,291,48,36,19,50,80920,77115,04759,94440,05473,32660,63710,17204,49184,6128,6128,0131,7894,0,1757,6770,1138,4252,0,0,029,649,242,31,18,46,57,25702,02061,20386,79490,51643,67491,86135,44220,19397,6256,6256,7983,0977,0,9221,0908,4631,1479,0,0,607,055,900,04,25,59,90
80920,77115,04759,94440,05473,32660,63710,17204,49184,6128,6128,0131,7894,0,1757,6770,1138,4252,0,0,029,649,242,31,18,46,57,47133,81918,56728,25576,41954,77532,94903,23485,73273,5774,5774,4295,4307,0,2513,7377,8623,6585,0,0,663,480,962,84,90,69,07,61937,57852,69884,84424,46016,77809,90667,70472,18225,2052,2052,3472,0950,0,1824,9714,0920,9700,0,0,149,236,971,84,65,31,83
47133,81918,56728,25576,41954,77532,94903,23485,73273,5774,5774,4295,4307,0,2513,7377,8623,6585,0,0,663,480,962,84,90,69,07,25702,02061,20386,79490,51643,67491,86135,44220,19397,6256,6256,7983,0977,0,9221,0908,4631,1479,0,0,607,055,900,04,25,59,90,27773,92034,07611,10799,18039,17407,81473,61036,22905,2960,2960,4283,8533,0,8814,6094,5565,1023,0,0,948,339,681,50,41,93,48
25702,02061,20386,79490,51643,67491,86135,44220,19397,6256,6256,7983,0977,0,9221,0908,4631,1479,0,0,607,055,900,04,25,59,90,61937,57852,69884,84424,46016,77809,90667,70472,18225,2052,2052,3472,0950,0,1824,9714,0920,9700,0,0,149,236,971,84,65,31,83,18679,37661,64970,19984,34246,12258,56489,83721,27069,4596,4596,0811,8944,0,5415,1477,1646,3149,0,0,851,656,677,63,51,45,37
61937,57852,69884,84424,46016,77809,90667,70472,18225,2052,2052,3472,0950,0,1824,9714,0920,9700,0,0,149,236,971,84,65,31,83,27773,92034,07611,10799,18039,17407,81473,61036,22905,2960,2960,4283,8533,0,8814,6094,5565,1023,0,0,948,339,681,50,41,93,48,84477,68319,58217,92236,04835,92499,42557,78378,12081,0802,0802,7448,9913,0,0770,1578,4174,7581,0,0,185,499,329,14,89,45,41
27773,92034,07611,10799,18039,17407,81473,61036,22905,2960,2960,4283,8533,0,8814,6094,5565,1023,0,0,948,339,681,50,41,93,48,18679,37661,64970,19984,34246,12258,56489,83721,27069,4596,4596,0811,8944,0,5415,1477,1646,3149,0,0,851,656,677,63,51,45,37,34192,69799,18358,87031,32560,58563,19035,45322,61128,9438,9438,9851,5738,0,7712,5305,0604,8976,0,0,788,131,700,81,08,12,11
