gt_0,gt_1,gt_2,gt_3,gt_4,gt_5,gt_6,gt_7,gt_8,gt_9,gt_10,gt_11,gt_12,gt_13,gt_14,gt_15,gt_16,gt_17,gt_18,gt_19,gt_20,gt_21,gt_22,gt_23,gt_24,gt_25,gt_26,gt_27,gt_28,gt_29,gt_30,gt_31,gt_32,gt_33,gt_34,gt_35,gt_36,gt_37,gt_38,gt_39,gt_40,gt_41,gt_42,gt_43,gt_44,gt_45,gt_46,gt_47,gt_48,gt_49,gt_50,gt_51,gt_52,gt_53,gt_54,gt_55,gt_56,gt_57,gt_58,gt_59,gt_60,gt_61,gt_62,gt_63,gt_64,gt_65,gt_66,gt_67,gt_68,gt_69,gt_70,gt_71,gt_72,gt_73,gt_74,gt_75,gt_76,gt_77,gt_78,gt_79,gt_80,gt_81,gt_82,gt_83,gt_84,gt_85,gt_86,gt_87,gt_88,gt_89,gt_90,gt_91,gt_92,gt_93,gt_94,gt_95,gt_96,gt_97,gt_98,gt_99,gt_100,gt_101,gt_102,gt_103,gt_104,gt_105,gt_106,gt_107,kq_0,kq_1,kq_2,kq_3,kq_4,kq_5,kq_6,kq_7,kq_8,kq_9,kq_10,kq_11,kq_12,kq_13,kq_14,kq_15,kq_16,kq_17,kq_18,kq_19,kq_20,kq_21,kq_22,kq_23,kq_24,kq_25,kq_26
30,56,81,97,90,45,16,53,62,29,29,72,31,31,88,76,16,74,90,64,97,26,38,78,37,58,48,24,86,99,24,49,46,92,41,39,09,09,15,02,88,60,05,13,38,18,20,75,06,39,49,73,34,32,97,01,91,70,21,91,08,75,52,25,25,55,12,59,04,13,28,56,69,37,41,67,20,47,46,15,28,28,30,31,94,04,92,79,90,14,53,53,71,00,76,16,73,27,24,38,47,08,12,67,82,07,61,71,55,07,21,71,56,37,17,51,94,51,51,33,56,10,08,93,54,90,11,13,47,27,49,77,83,10,39
24,86,99,24,49,46,92,41,39,09,09,15,02,88,60,05,13,38,18,20,75,06,39,49,73,34,32,97,01,91,70,21,91,08,75,52,25,25,55,12,59,04,13,28,56,69,37,41,67,20,47,46,15,28,28,30,31,94,04,92,79,90,14,53,53,71,00,76,16,73,27,24,38,47,08,12,67,82,07,61,71,00,87,99,71,56,19,37,01,88,02,02,62,54,37,98,46,58,78,26,29,29,85,98,44,43,39,30,72,10,66,00,32,58,26,24,30,92,92,54,44,99,47,33,93,70,33,53,87,67,48,29,30,44,35
97,01,91,70,21,91,08,75,52,25,25,55,12,59,04,13,28,56,69,37,41,67,20,47,46,15,28,28,30,31,94,04,92,79,90,14,53,53,71,00,76,16,73,27,24,38,47,08,12,67,82,07,61,71,00,87,99,71,56,19,37,01,88,02,02,62,54,37,98,46,58,78,26,29,29,85,98,44,43,39,30,55,07,21,71,56,37,17,51,94,51,51,33,56,10,08,93,54,90,11,13,47,27,49,77,83,10,39,25,97,48,70,30,05,63,78,50,74,74,61,14,36,83,53,41,27,74,93,29,44,96,31,12,66,91
28,30,31,94,04,92,79,90,14,53,53,71,00,76,16,73,27,24,38,47,08,12,67,82,07,61,71,00,87,99,71,56,19,37,01,88,02,02,62,54,37,98,46,58,78,26,29,29,85,98,44,43,39,30,55,07,21,71,56,37,17,51,94,51,51,33,56,10,08,93,54,90,11,13,47,27,49,77,83,10,39,72,10,66,00,32,58,26,24,30,92,92,54,44,99,47,33,93,70,33,53,87,67,48,29,30,44,35,51,77,29,16,15,41,13,84,03,20,20,37,81,44,66,56,05,55,63,83,64,19,94,35,75,57,27
00,87,99,71,56,19,37,01,88,02,02,62,54,37,98,46,58,78,26,29,29,85,98,44,43,39,30,55,07,21,71,56,37,17,51,94,51,51,33,56,10,08,93,54,90,11,13,47,27,49,77,83,10,39,72,10,66,00,32,58,26,24,30,92,92,54,44,99,47,33,93,70,33,53,87,67,48,29,30,44,35,25,97,48,70,30,05,63,78,50,74,74,61,14,36,83,53,41,27,74,93,29,44,96,31,12,66,91,24,22,69,31,25,86,64,19,47,90,90,06,76,14,32,37,69,65,28,96,20,23,86,45,97,75,00
55,07,21,71,56,37,17,51,94,51,51,33,56,10,08,93,54,90,11,13,47,27,49,77,83,10,39,72,10,66,00,32,58,26,24,30,92,92,54,44,99,47,33,93,70,33,53,87,67,48,29,30,44,35,25,97,48,70,30,05,63,78,50,74,74,61,14,36,83,53,41,27,74,93,29,44,96,31,12,66,91,51,77,29,16,15,41,13,84,03,20,20,37,81,44,66,56,05,55,63,83,64,19,94,35,75,57,27,07,12,07,71,60,78,19,87,76,13,13,54,80,08,43,58,77,78,27,44,62,05,00,09,22,94,45
72,10,66,00,32,58,26,24,30,92,92,54,44,99,47,33,93,70,33,53,87,67,48,29,30,44,35,25,97,48,70,30,05,63,78,50,74,74,61,14,36,83,53,41,27,74,93,29,44,96,31,12,66,91,51,77,29,16,15,41,13,84,03,20,20,37,81,44,66,56,05,55,63,83,64,19,94,35,75,57,27,24,22,69,31,25,86,64,19,47,90,90,06,76,14,32,37,69,65,28,96,20,23,86,45,97,75,00,32,97,96,12,96,46,52,27,72,76,76,28,18,10,31,41,87,89,08,72,00,13,94,68,90,01,11
25,97,48,70,30,05,63,78,50,74,74,61,14,36,83,53,41,27,74,93,29,44,96,31,12,66,91,51,77,29,16,15,41,13,84,03,20,20,37,81,44,66,56,05,55,63,83,64,19,94,35,75,57,27,24,22,69,31,25,86,64,19,47,90,90,06,76,14,32,37,69,65,28,96,20,23,86,45,97,75,00,07,12,07,71,60,78,19,87,76,13,13,54,80,08,43,58,77,78,27,44,62,05,00,09,22,94,45,29,58,55,21,94,14,39,55,35,47,47,29,21,23,06,25,24,25,65,77,79,25,19,48,01,06,89
51,77,29,16,15,41,13,84,03,20,20,37,81,44,66,56,05,55,63,83,64,19,94,35,75,57,27,24,22,69,31,25,86,64,19,47,90,90,06,76,14,32,37,69,65,28,96,20,23,86,45,97,75,00,07,12,07,71,60,78,19,87,76,13,13,54,80,08,43,58,77,78,27,44,62,05,00,09,22,94,45,32,97,96,12,96,46,52,27,72,76,76,28,18,10,31,41,87,89,08,72,00,13,94,68,90,01,11,10,20,64,73,29,20,18,97,17,66,66,33,84,56,88,86,51,97,16,13,43,63,50,66,31,74,76
24,22,69,31,25,86,64,19,47,90,90,06,76,14,32,37,69,65,28,96,20,23,86,45,97,75,00,07,12,07,71,60,78,19,87,76,13,13,54,80,08,43,58,77,78,27,44,62,05,00,09,22,94,45,32,97,96,12,96,46,52,27,72,76,76,28,18,10,31,41,87,89,08,72,00,13,94,68,90,01,11,29,58,55,21,94,14,39,55,35,47,47,29,21,23,06,25,24,25,65,77,79,25,19,48,01,06,89,05,93,89,00,71,27,40,21,90,88,88,13,42,44,16,06,69,14,58,69,57,01,76,85,53,04,54
07,12,07,71,60,78,19,87,76,13,13,54,80,08,43,58,77,78,27,44,62,05,00,09,22,94,45,32,97,96,12,96,46,52,27,72,76,76,28,18,10,31,41,87,89,08,72,00,13,94,68,90,01,11,29,58,55,21,94,14,39,55,35,47,47,29,21,23,06,25,24,25,65,77,79,25,19,48,01,06,89,10,20,64,73,29,20,18,97,17,66,66,33,84,56,88,86,51,97,16,13,43,63,50,66,31,74,76,97,29,34,44,96,72,43,91,50,15,15,84,81,60,10,56,86,15,53,11,10,11,51,47,31,02,74
32,97,96,12,96,46,52,27,72,76,76,28,18,10,31,41,87,89,08,72,00,13,94,68,90,01,11,29,58,55,21,94,14,39,55,35,47,47,29,21,23,06,25,24,25,65,77,79,25,19,48,01,06,89,10,20,64,73,29,20,18,97,17,66,66,33,84,56,88,86,51,97,16,13,43,63,50,66,31,74,76,05,93,89,00,71,27,40,21,90,88,88,13,42,44,16,06,69,14,58,69,57,01,76,85,53,04,54,17,43,94,62,25,35,29,18,99,66,66,04,25,02,62,80,69,43,84,08,96,32,42,41,01,23,80
29,58,55,21,94,14,39,55,35,47,47,29,21,23,06,25,24,25,65,77,79,25,19,48,01,06,89,10,20,64,73,29,20,18,97,17,66,66,33,84,56,88,86,51,97,16,13,43,63,50,66,31,74,76,05,93,89,00,71,27,40,21,90,88,88,13,42,44,16,06,69,14,58,69,57,01,76,85,53,04,54,97,29,34,44,96,72,43,91,50,15,15,84,81,60,10,56,86,15,53,11,10,11,51,47,31,02,74,17,82,94,28,74,36,70,33,60,48,48,17,18,65,60,83,86,19,13,27,36,23,16,27,57,39,02
10,20,64,73,29,20,18,97,17,66,66,33,84,56,88,86,51,97,16,13,43,63,50,66,31,74,76,05,93,89,00,71,27,40,21,90,88,88,13,42,44,16,06,69,14,58,69,57,01,76,85,53,04,54,97,29,34,44,96,72,43,91,50,15,15,84,81,60,10,56,86,15,53,11,10,11,51,47,31,02,74,17,43,94,62,25,35,29,18,99,66,66,04,25,02,62,80,69,43,84,08,96,32,42,41,01,23,80,33,15,81,47,74,76,93,44,00,47,47,39,99,70,94,76,03,10,74,22,73,23,90,56,79,59,39
05,93,89,00,71,27,40,21,90,88,88,13,42,44,16,06,69,14,58,69,57,01,76,85,53,04,54,97,29,34,44,96,72,43,91,50,15,15,84,81,60,10,56,86,15,53,11,10,11,51,47,31,02,74,17,43,94,62,25,35,29,18,99,66,66,04,25,02,62,80,69,43,84,08,96,32,42,41,01,23,80,17,82,94,28,74,36,70,33,60,48,48,17,18,65,60,83,86,19,13,27,36,23,16,27,57,39,02,08,12,04,28,70,85,33,89,94,58,58,50,69,18,93,45,58,74,57,57,15,67,58,27,63,62,22
97,29,34,44,96,72,43,91,50,15,15,84,81,60,10,56,86,15,53,11,10,11,51,47,31,02,74,17,43,94,62,25,35,29,18,99,66,66,04,25,02,62,80,69,43,84,08,96,32,42,41,01,23,80,17,82,94,28,74,36,70,33,60,48,48,17,18,65,60,83,86,19,13,27,36,23,16,27,57,39,02,33,15,81,47,74,76,93,44,00,47,47,39,99,70,94,76,03,10,74,22,73,23,90,56,79,59,39,71,98,93,27,56,13,32,61,98,15,15,58,62,46,52,20,99,41,50,32,42,63,24,07,52,65,70
17,43,94,62,25,35,29,18,99,66,66,04,25,02,62,80,69,43,84,08,96,32,42,41,01,23,80,17,82,94,28,74,36,70,33,60,48,48,17,18,65,60,83,86,19,13,27,36,23,16,27,57,39,02,33,15,81,47,74,76,93,44,00,47,47,39,99,70,94,76,03,10,74,22,73,23,90,56,79,59,39,08,12,04,28,70,85,33,89,94,58,58,50,69,18,93,45,58,74,57,57,15,67,58,27,63,62,22,55,30,85,11,17,62,12,91,95,90,90,60,63,13,80,80,08,50,15,17,65,74,50,75,31,11,60
17,82,94,28,74,36,70,33,60,48,48,17,18,65,60,83,86,19,13,27,36,23,16,27,57,39,02,33,15,81,47,74,76,93,44,00,47,47,39,99,70,94,76,03,10,74,22,73,23,90,56,79,59,39,08,12,04,28,70,85,33,89,94,58,58,50,69,18,93,45,58,74,57,57,15,67,58,27,63,62,22,71,98,93,27,56,13,32,61,98,15,15,58,62,46,52,20,99,41,50,32,42,63,24,07,52,65,70,53,20,29,51,48,33,40,58,28,69,69,07,10,27,67,26,72,03,27,96,04,89,03,92,19,41,13
33,15,81,47,74,76,93,44,00,47,47,39,99,70,94,76,03,10,74,22,73,23,90,56,79,59,39,08,12,04,28,70,85,33,89,94,58,58,50,69,18,93,45,58,74,57,57,15,67,58,27,63,62,22,71,98,93,27,56,13,32,61,98,15,15,58,62,46,52,20,99,41,50,32,42,63,24,07,52,65,70,55,30,85,11,17,62,12,91,95,90,90,60,63,13,80,80,08,50,15,17,65,74,50,75,31,11,60,84,76,32,33,43,90,59,26,43,81,81,59,10,53,57,12,22,40,08,65,70,86,40,41,68,74,42
08,12,04,28,70,85,33,89,94,58,58,50,69,18,93,45,58,74,57,57,15,67,58,27,63,62,22,71,98,93,27,56,13,32,61,98,15,15,58,62,46,52,20,99,41,50,32,42,63,24,07,52,65,70,55,30,85,11,17,62,12,91,95,90,90,60,63,13,80,80,08,50,15,17,65,74,50,75,31,11,60,53,20,29,51,48,33,40,58,28,69,69,07,10,27,67,26,72,03,27,96,04,89,03,92,19,41,13,77,44,72,77,97,59,07,44,53,32,32,25,56,64,84,30,56,15,12,59,95,40,70,14,44,08,20
71,98,93,27,56,13,32,61,98,15,15,58,62,46,52,20,99,41,50,32,42,63,24,07,52,65,70,55,30,85,11,17,62,12,91,95,90,90,60,63,13,80,80,08,50,15,17,65,74,50,75,31,11,60,53,20,29,51,48,33,40,58,28,69,69,07,10,27,67,26,72,03,27,96,04,89,03,92,19,41,13,84,76,32,33,43,90,59,26,43,81,81,59,10,53,57,12,22,40,08,65,70,86,40,41,68,74,42,50,02,32,19,49,00,47,12,75,16,16,82,98,90,41,89,03,80,42,48,63,16,11,34,93,35,19
55,30,85,11,17,62,12,91,95,90,90,60,63,13,80,80,08,50,15,17,65,74,50,75,31,11,60,53,20,29,51,48,33,40,58,28,69,69,07,10,27,67,26,72,03,27,96,04,89,03,92,19,41,13,84,76,32,33,43,90,59,26,43,81,81,59,10,53,57,12,22,40,08,65,70,86,40,41,68,74,42,77,44,72,77,97,59,07,44,53,32,32,25,56,64,84,30,56,15,12,59,95,40,70,14,44,08,20,98,30,27,08,15,45,27,12,95,46,46,01,26,11,18,97,77,49,71,06,23,37,15,59,62,16,79
53,20,29,51,48,33,40,58,28,69,69,07,10,27,67,26,72,03,27,96,04,89,03,92,19,41,13,84,76,32,33,43,90,59,26,43,81,81,59,10,53,57,12,22,40,08,65,70,86,40,41,68,74,42,77,44,72,77,97,59,07,44,53,32,32,25,56,64,84,30,56,15,12,59,95,40,70,14,44,08,20,50,02,32,19,49,00,47,12,75,16,16,82,98,90,41,89,03,80,42,48,63,16,11,34,93,35,19,71,12,20,67,79,36,03,02,89,88,88,55,06,95,65,44,59,77,70,09,19,95,51,45,06,72,39
84,76,32,33,43,90,59,26,43,81,81,59,10,53,57,12,22,40,08,65,70,86,40,41,68,74,42,77,44,72,77,97,59,07,44,53,32,32,25,56,64,84,30,56,15,12,59,95,40,70,14,44,08,20,50,02,32,19,49,00,47,12,75,16,16,82,98,90,41,89,03,80,42,48,63,16,11,34,93,35,19,98,30,27,08,15,45,27,12,95,46,46,01,26,11,18,97,77,49,71,06,23,37,15,59,62,16,79,46,76,88,61,02,77,58,91,95,03,03,99,78,69,48,74,26,25,13,25,04,43,03,49,71,37,20
77,44,72,77,97,59,07,44,53,32,32,25,56,64,84,30,56,15,12,59,95,40,70,14,44,08,20,50,02,32,19,49,00,47,12,75,16,16,82,98,90,41,89,03,80,42,48,63,16,11,34,93,35,19,98,30,27,08,15,45,27,12,95,46,46,01,26,11,18,97,77,49,71,06,23,37,15,59,62,16,79,71,12,20,67,79,36,03,02,89,88,88,55,06,95,65,44,59,77,70,09,19,95,51,45,06,72,39,88,66,11,93,31,82,27,47,78,87,87,58,40,02,86,85,61,26,31,20,12,07,30,63,45,33,57
50,02,32,19,49,00,47,12,75,16,16,82,98,90,41,89,03,80,42,48,63,16,11,34,93,35,19,98,30,27,08,15,45,27,12,95,46,46,01,26,11,18,97,77,49,71,06,23,37,15,59,62,16,79,71,12,20,67,79,36,03,02,89,88,88,55,06,95,65,44,59,77,70,09,19,95,51,45,06,72,39,46,76,88,61,02,77,58,91,95,03,03,99,78,69,48,74,26,25,13,25,04,43,03,49,71,37,20,06,47,68,54,70,74,29,69,28,15,15,86,15,24,98,90,82,32,45,20,18,69,66,61,07,71,68
98,30,27,08,15,45,27,12,95,46,46,01,26,11,18,97,77,49,71,06,23,37,15,59,62,16,79,71,12,20,67,79,36,03,02,89,88,88,55,06,95,65,44,59,77,70,09,19,95,51,45,06,72,39,46,76,88,61,02,77,58,91,95,03,03,99,78,69,48,74,26,25,13,25,04,43,03,49,71,37,20,88,66,11,93,31,82,27,47,78,87,87,58,40,02,86,85,61,26,31,20,12,07,30,63,45,33,57,99,27,14,88,36,60,36,78,03,95,95,66,07,25,48,83,00,86,45,11,83,04,86,35,31,86,09
71,12,20,67,79,36,03,02,89,88,88,55,06,95,65,44,59,77,70,09,19,95,51,45,06,72,39,46,76,88,61,02,77,58,91,95,03,03,99,78,69,48,74,26,25,13,25,04,43,03,49,71,37,20,88,66,11,93,31,82,27,47,78,87,87,58,40,02,86,85,61,26,31,20,12,07,30,63,45,33,57,06,47,68,54,70,74,29,69,28,15,15,86,15,24,98,90,82,32,45,20,18,69,66,61,07,71,68,23,70,88,80,10,01,25,13,50,29,29,26,46,23,24,48,44,95,45,20,37,42,14,22,58,50,03
46,76,88,61,02,77,58,91,95,03,03,99,78,69,48,74,26,25,13,25,04,43,03,49,71,37,20,88,66,11,93,31,82,27,47,78,87,87,58,40,02,86,85,61,26,31,20,12,07,30,63,45,33,57,06,47,68,54,70,74,29,69,28,15,15,86,15,24,98,90,82,32,45,20,18,69,66,61,07,71,68,99,27,14,88,36,60,36,78,03,95,95,66,07,25,48,83,00,86,45,11,83,04,86,35,31,86,09,46,70,83,53,75,32,50,75,70,82,82,89,88,67,40,62,53,21,43,06,21,72,54,18,88,60,90
88,66,11,93,31,82,27,47,78,87,87,58,40,02,86,85,61,26,31,20,12,07,30,63,45,33,57,06,47,68,54,70,74,29,69,28,15,15,86,15,24,98,90,82,32,45,20,18,69,66,61,07,71,68,99,27,14,88,36,60,36,78,03,95,95,66,07,25,48,83,00,86,45,11,83,04,86,35,31,86,09,23,70,88,80,10,01,25,13,50,29,29,26,46,23,24,48,44,95,45,20,37,42,14,22,58,50,03,71,19,57,14,44,34,79,27,22,05,05,48,38,13,85,20,95,05,63,47,09,63,93,39,78,19,72
06,47,68,54,70,74,29,69,28,15,15,86,15,24,98,90,82,32,45,20,18,69,66,61,07,71,68,99,27,14,88,36,60,36,78,03,95,95,66,07,25,48,83,00,86,45,11,83,04,86,35,31,86,09,23,70,88,80,10,01,25,13,50,29,29,26,46,23,24,48,44,95,45,20,37,42,14,22,58,50,03,46,70,83,53,75,32,50,75,70,82,82,89,88,67,40,62,53,21,43,06,21,72,54,18,88,60,90,43,50,97,52,15,63,86,40,38,45,45,43,37,05,29,21,41,58,96,78,96,68,18,31,92,41,61
99,27,14,88,36,60,36,78,03,95,95,66,07,25,48,83,00,86,45,11,83,04,86,35,31,86,09,23,70,88,80,10,01,25,13,50,29,29,26,46,23,24,48,44,95,45,20,37,42,14,22,58,50,03,46,70,83,53,75,32,50,75,70,82,82,89,88,67,40,62,53,21,43,06,21,72,54,18,88,60,90,71,19,57,14,44,34,79,27,22,05,05,48,38,13,85,20,95,05,63,47,09,63,93,39,78,19,72,58,58,00,03,54,58,52,69,85,97,97,87,94,95,80,29,24,08,28,55,77,71,21,32,95,45,14
23,70,88,80,10,01,25,13,50,29,29,26,46,23,24,48,44,95,45,20,37,42,14,22,58,50,03,46,70,83,53,75,32,50,75,70,82,82,89,88,67,40,62,53,21,43,06,21,72,54,18,88,60,90,71,19,57,14,44,34,79,27,22,05,05,48,38,13,85,20,95,05,63,47,09,63,93,39,78,19,72,43,50,97,52,15,63,86,40,38,45,45,43,37,05,29,21,41,58,96,78,96,68,18,31,92,41,61,66,00,46,16,28,04,63,63,49,78,78,41,35,49,66,76,20,32,04,72,30,24,95,50,69,58,16
46,70,83,53,75,32,50,75,70,82,82,89,88,67,40,62,53,21,43,06,21,72,54,18,88,60,90,71,19,57,14,44,34,79,27,22,05,05,48,38,13,85,20,95,05,63,47,09,63,93,39,78,19,72,43,50,97,52,15,63,86,40,38,45,45,43,37,05,29,21,41,58,96,78,96,68,18,31,92,41,61,58,58,00,03,54,58,52,69,85,97,97,87,94,95,80,29,24,08,28,55,77,71,21,32,95,45,14,41,27,41,87,92,15,26,61,42,07,07,73,42,22,71,28,99,15,98,63,37,18,82,47,93,98,33
71,19,57,14,44,34,79,27,22,05,05,48,38,13,85,20,95,05,63,47,09,63,93,39,78,19,72,43,50,97,52,15,63,86,40,38,45,45,43,37,05,29,21,41,58,96,78,96,68,18,31,92,41,61,58,58,00,03,54,58,52,69,85,97,97,87,94,95,80,29,24,08,28,55,77,71,21,32,95,45,14,66,00,46,16,28,04,63,63,49,78,78,41,35,49,66,76,20,32,04,72,30,24,95,50,69,58,16,32,50,68,64,65,29,16,38,34,67,67,88,34,94,29,45,50,39,71,09,02,97,35,10,56,37,94
43,50,97,52,15,63,86,40,38,45,45,43,37,05,29,21,41,58,96,78,96,68,18,31,92,41,61,58,58,00,03,54,58,52,69,85,97,97,87,94,95,80,29,24,08,28,55,77,71,21,32,95,45,14,66,00,46,16,28,04,63,63,49,78,78,41,35,49,66,76,20,32,04,72,30,24,95,50,69,58,16,41,27,41,87,92,15,26,61,42,07,07,73,42,22,71,28,99,15,98,63,37,18,82,47,93,98,33,32,73,25,22,06,14,17,28,15,36,36,05,45,63,16,02,03,64,27,91,64,72,37,71,67,79,58
58,58,00,03,54,58,52,69,85,97,97,87,94,95,80,29,24,08,28,55,77,71,21,32,95,45,14,66,00,46,16,28,04,63,63,49,78,78,41,35,49,66,76,20,32,04,72,30,24,95,50,69,58,16,41,27,41,87,92,15,26,61,42,07,07,73,42,22,71,28,99,15,98,63,37,18,82,47,93,98,33,32,50,68,64,65,29,16,38,34,67,67,88,34,94,29,45,50,39,71,09,02,97,35,10,56,37,94,99,19,57,63,50,56,14,42,64,21,21,55,48,05,49,86,91,59,57,58,26,20,93,03,13,16,95
66,00,46,16,28,04,63,63,49,78,78,41,35,49,66,76,20,32,04,72,30,24,95,50,69,58,16,41,27,41,87,92,15,26,61,42,07,07,73,42,22,71,28,99,15,98,63,37,18,82,47,93,98,33,32,50,68,64,65,29,16,38,34,67,67,88,34,94,29,45,50,39,71,09,02,97,35,10,56,37,94,32,73,25,22,06,14,17,28,15,36,36,05,45,63,16,02,03,64,27,91,64,72,37,71,67,79,58,09,72,85,37,64,23,19,54,36,61,61,13,09,91,12,32,08,15,27,25,33,79,41,18,83,74,14
41,27,41,87,92,15,26,61,42,07,07,73,42,22,71,28,99,15,98,63,37,18,82,47,93,98,33,32,50,68,64,65,29,16,38,34,67,67,88,34,94,29,45,50,39,71,09,02,97,35,10,56,37,94,32,73,25,22,06,14,17,28,15,36,36,05,45,63,16,02,03,64,27,91,64,72,37,71,67,79,58,99,19,57,63,50,56,14,42,64,21,21,55,48,05,49,86,91,59,57,58,26,20,93,03,13,16,95,14,03,24,51,04,58,57,89,00,44,44,26,48,40,87,73,52,87,83,19,40,70,94,69,37,13,83
32,50,68,64,65,29,16,38,34,67,67,88,34,94,29,45,50,39,71,09,02,97,35,10,56,37,94,32,73,25,22,06,14,17,28,15,36,36,05,45,63,16,02,03,64,27,91,64,72,37,71,67,79,58,99,19,57,63,50,56,14,42,64,21,21,55,48,05,49,86,91,59,57,58,26,20,93,03,13,16,95,09,72,85,37,64,23,19,54,36,61,61,13,09,91,12,32,08,15,27,25,33,79,41,18,83,74,14,60,22,78,83,04,81,99,31,21,98,98,20,10,47,64,13,89,16,91,41,28,43,58,69,50,88,17
32,73,25,22,06,14,17,28,15,36,36,05,45,63,16,02,03,64,27,91,64,72,37,71,67,79,58,99,19,57,63,50,56,14,42,64,21,21,55,48,05,49,86,91,59,57,58,26,20,93,03,13,16,95,09,72,85,37,64,23,19,54,36,61,61,13,09,91,12,32,08,15,27,25,33,79,41,18,83,74,14,14,03,24,51,04,58,57,89,00,44,44,26,48,40,87,73,52,87,83,19,40,70,94,69,37,13,83,01,12,58,37,52,50,32,36,82,11,11,13,40,80,53,17,68,68,15,81,95,53,85,87,13,11,66
99,19,57,63,50,56,14,42,64,21,21,55,48,05,49,86,91,59,57,58,26,20,93,03,13,16,95,09,72,85,37,64,23,19,54,36,61,61,13,09,91,12,32,08,15,27,25,33,79,41,18,83,74,14,14,03,24,51,04,58,57,89,00,44,44,26,48,40,87,73,52,87,83,19,40,70,94,69,37,13,83,60,22,78,83,04,81,99,31,21,98,98,20,10,47,64,13,89,16,91,41,28,43,58,69,50,88,17,15,68,20,33,29,47,16,24,24,87,87,55,85,67,95,60,36,80,06,93,90,41,49,10,04,25,06
09,72,85,37,64,23,19,54,36,61,61,13,09,91,12,32,08,15,27,25,33,79,41,18,83,74,14,14,03,24,51,04,58,57,89,00,44,44,26,48,40,87,73,52,87,83,19,40,70,94,69,37,13,83,60,22,78,83,04,81,99,31,21,98,98,20,10,47,64,13,89,16,91,41,28,43,58,69,50,88,17,01,12,58,37,52,50,32,36,82,11,11,13,40,80,53,17,68,68,15,81,95,53,85,87,13,11,66,99,75,36,80,61,45,58,09,38,65,65,26,72,18,83,27,95,35,30,86,85,48,81,64,25,51,76
14,03,24,51,04,58,57,89,00,44,44,26,48,40,87,73,52,87,83,19,40,70,94,69,37,13,83,60,22,78,83,04,81,99,31,21,98,98,20,10,47,64,13,89,16,91,41,28,43,58,69,50,88,17,01,12,58,37,52,50,32,36,82,11,11,13,40,80,53,17,68,68,15,81,95,53,85,87,13,11,66,15,68,20,33,29,47,16,24,24,87,87,55,85,67,95,60,36,80,06,93,90,41,49,10,04,25,06,98,85,74,49,78,76,39,07,63,99,99,90,68,05,46,04,90,75,22,80,13,94,64,09,69,01,53
60,22,78,83,04,81,99,31,21,98,98,20,10,47,64,13,89,16,91,41,28,43,58,69,50,88,17,01,12,58,37,52,50,32,36,82,11,11,13,40,80,53,17,68,68,15,81,95,53,85,87,13,11,66,15,68,20,33,29,47,16,24,24,87,87,55,85,67,95,60,36,80,06,93,90,41,49,10,04,25,06,99,75,36,80,61,45,58,09,38,65,65,26,72,18,83,27,95,35,30,86,85,48,81,64,25,51,76,75,26,71,66,79,93,23,72,21,90,90,23,73,19,83,31,38,41,96,93,01,07,71,03,82,67,30
01,12,58,37,52,50,32,36,82,11,11,13,40,80,53,17,68,68,15,81,95,53,85,87,13,11,66,15,68,20,33,29,47,16,24,24,87,87,55,85,67,95,60,36,80,06,93,90,41,49,10,04,25,06,99,75,36,80,61,45,58,09,38,65,65,26,72,18,83,27,95,35,30,86,85,48,81,64,25,51,76,98,85,74,49,78,76,39,07,63,99,99,90,68,05,46,04,90,75,22,80,13,94,64,09,69,01,53,50,04,22,77,37,30,57,10,17,36,36,42,16,72,73,40,68,32,77,85,96,30,09,50,10,34,53
15,68,20,33,29,47,16,24,24,87,87,55,85,67,95,60,36,80,06,93,90,41,49,10,04,25,06,99,75,36,80,61,45,58,09,38,65,65,26,72,18,83,27,95,35,30,86,85,48,81,64,25,51,76,98,85,74,49,78,76,39,07,63,99,99,90,68,05,46,04,90,75,22,80,13,94,64,09,69,01,53,75,26,71,66,79,93,23,72,21,90,90,23,73,19,83,31,38,41,96,93,01,07,71,03,82,67,30,68,49,98,24,84,68,77,75,62,39,39,25,07,12,36,67,10,53,01,05,38,64,03,89,72,86,19
99,75,36,80,61,45,58,09,38,65,65,26,72,18,83,27,95,35,30,86,85,48,81,64,25,51,76,98,85,74,49,78,76,39,07,63,99,99,90,68,05,46,04,90,75,22,80,13,94,64,09,69,01,53,75,26,71,66,79,93,23,72,21,90,90,23,73,19,83,31,38,41,96,93,01,07,71,03,82,67,30,50,04,22,77,37,30,57,10,17,36,36,42,16,72,73,40,68,32,77,85,96,30,09,50,10,34,53,74,80,10,65,63,79,35,62,65,53,53,42,15,73,19,11,86,69,27,04,86,00,63,94,77,14,61
98,85,74,49,78,76,39,07,63,99,99,90,68,05,46,04,90,75,22,80,13,94,64,09,69,01,53,75,26,71,66,79,93,23,72,21,90,90,23,73,19,83,31,38,41,96,93,01,07,71,03,82,67,30,50,04,22,77,37,30,57,10,17,36,36,42,16,72,73,40,68,32,77,85,96,30,09,50,10,34,53,68,49,98,24,84,68,77,75,62,39,39,25,07,12,36,67,10,53,01,05,38,64,03,89,72,86,19,21,08,86,35,47,83,78,60,28,00,00,49,68,07,23,12,73,12,69,76,09,02,26,42,04,30,06
